;variable2;variable3;variable8;variable11;variable14;variable15;variable1_0;variable1_1;variable4_0;variable4_1;variable4_2;variable6_0;variable6_1;variable6_2;variable6_3;variable6_4;variable6_5;variable6_6;variable6_7;variable6_8;variable6_9;variable6_10;variable6_11;variable6_12;variable6_13;variable7_0;variable7_1;variable7_2;variable7_3;variable7_4;variable7_5;variable7_6;variable7_7;variable7_8;variable9_0;variable9_1;variable10_0;variable10_1;variable12_0;variable12_1;variable13_0;variable13_1;variable13_2;classLabel
6282;23.753818274770392;0.0008717961552509767;2.1973272076607255;0.0;280.0;0.6015273099081567;1.0;0.0;0.0;0.6015273099081567;0.3984726900918433;0.0;0.0;0.0;0.0;0.0;0.0;0.3984726900918433;0.0;0.0;0.0;0.0;0.6015273099081567;0.0;0.0;0.0;0.0;0.3984726900918433;0.6015273099081567;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
6283;25.812241439709986;0.000910129367724486;1.25;0.3577585602900146;0.0;18.78879280145007;0.0;1.0;0.0;0.3577585602900146;0.6422414397099854;0.0;0.0;0.3577585602900146;0.0;0.0;0.0;0.0;0.0;0.0;0.6422414397099854;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6422414397099854;0.0;0.0;0.0;0.3577585602900146;0.0;1.0;0.0;0.6422414397099854;0.3577585602900146;0.3577585602900146;0.6422414397099854;1.0;0.0;0.0;0
6284;28.397933684422288;0.0004351970795440235;1.748003129059975;0.0;256.89598887445345;13.192047283572952;0.0;1.0;0.0;0.22399721861335575;0.7760027813866442;0.22399721861335575;0.0;0.0;0.0;0.0;0.7760027813866442;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7760027813866442;0.0;0.0;0.0;0.22399721861335575;0.0;0.7760027813866442;0.22399721861335575;1.0;0.0;0.7760027813866442;0.22399721861335575;1.0;0.0;0.0;0
6285;25.850448414216714;9.855887714234601e-05;0.9559779802993614;1.4711775428469203;400.0;55.64657674184511;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.47117754284692026;0.0;0.0;0.0;0.0;0.5288224571530797;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47117754284692026;0.0;0.0;0.0;0.5288224571530797;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0
6286;37.4907194158785;0.00018855152579758634;1.7161625715782614;0.0;298.1467998909284;1.536699972732091;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.23165001363395454;0.0;0.0;0.0;0.0;0.7683499863660455;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23165001363395454;0.0;0.0;0.0;0.7683499863660455;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
6287;21.508923646253088;0.00082983319205479;2.1042765030011057;0.6332807883790461;78.41679802905239;0.0;0.0;1.0;0.0;0.6833596058104769;0.31664039418952306;0.0;0.0;0.0;0.0;0.0;0.0;0.6833596058104769;0.31664039418952306;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6833596058104769;0.31664039418952306;0.0;0.0;0.0;0.0;0.0;0.6833596058104769;0.31664039418952306;0.6833596058104769;0.31664039418952306;0.6833596058104769;0.31664039418952306;1.0;0.0;0.0;0
6288;43.04055771286366;0.002507417578173957;0.215892429018437;0.9925412290905861;758.8065966544938;89.32871061815274;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0074587709094139365;0.0;0.0;0.0;0.0;0.0;0.9925412290905861;0.0;0.0;0.0;0.0;0.0;0.9925412290905861;0.0;0.0;0.0;0.0074587709094139365;0.0;0.0074587709094139365;0.9925412290905861;0.0074587709094139365;0.9925412290905861;1.0;0.0;1.0;0.0;0.0;0
6289;24.26476386687645;0.0012201429339212522;2.170719374353774;0.0;80.0;0.0;0.0;1.0;0.0;0.9552379246194393;0.04476207538056065;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.9552379246194393;0.04476207538056065;1.0;0.0;1.0;0.0;0.04476207538056065;0.0;0.9552379246194393;0
6290;31.356974242970516;0.00022346293389919594;1.25;0.0;280.0;0.0;0.3538275480107207;0.6461724519892793;0.0;0.6461724519892793;0.3538275480107207;0.0;0.0;0.6461724519892793;0.0;0.0;0.0;0.0;0.0;0.0;0.3538275480107207;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
6291;54.10877295650701;0.0016809223608500864;1.752621113199309;0.6494757773601382;100.30943600751752;0.0;0.0;1.0;0.0;0.6494757773601382;0.3505242226398618;0.0;0.0;0.3505242226398618;0.0;0.0;0.0;0.6494757773601382;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6494757773601382;0.3505242226398618;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.3505242226398618;0.6494757773601382;1.0;0.0;1.0;0.0;0.0;0
6292;18.148530038185946;0.00039160119277469345;1.2877460591238812;0.6537423663849298;80.0;3.268711831924649;0.6537423663849298;0.3462576336150702;0.0;1.0;0.0;0.0;0.0;0.6537423663849298;0.0;0.0;0.0;0.3462576336150702;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3462576336150702;0.0;0.0;0.0;0.0;0.6537423663849298;0.0;1.0;0.0;0.3462576336150702;0.6537423663849298;0.3462576336150702;0.6537423663849298;1.0;0.0;0.0;0
6293;20.051256717202207;2.5379411332930847e-05;0.12591978504952933;0.022994626238233118;200.0;0.022994626238233118;0.0;1.0;0.0;0.9770053737617669;0.022994626238233118;0.0;0.0;0.022994626238233118;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9770053737617669;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.9770053737617669;0.022994626238233118;1.0;0.0;1.0;0.0;0.0;0
6294;24.544388221810422;0.00011852393485880039;0.0;0.0;80.31085112677758;0.0;1.0;0.0;0.0;0.9481914788704031;0.051808521129596885;0.0;0.0;0.0;0.0;0.0;0.0;0.9481914788704031;0.0;0.051808521129596885;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.051808521129596885;0.9481914788704031;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
6295;26.315165178938354;0.00014505487618310842;0.11718646894476276;0.0;335.3125412422095;0.7656270621104745;0.7656270621104745;0.2343729378895255;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7656270621104745;0.0;0.0;0.0;0.2343729378895255;0.0;0.0;0.0;0.0;0.0;0.7656270621104745;0.0;0.0;0.0;0.0;0.2343729378895255;0.0;0.7656270621104745;0.2343729378895255;1.0;0.0;0.7656270621104745;0.2343729378895255;0.7656270621104745;0.0;0.2343729378895255;0
6296;27.374638256593105;0.0003343346247003134;4.779944464793759;1.8506460047949858;368.32790702157746;1.3733849880125355;0.07467699760250712;0.9253230023974929;0.0;0.07467699760250712;0.9253230023974929;0.07467699760250712;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9253230023974929;0.0;0.0;0.0;0.0;0.0;0.9253230023974929;0.0;0.0;0.0;0.07467699760250712;0.0;1.0;0.0;0.07467699760250712;0.9253230023974929;0.0;1.0;1.0;0.0;0.0;0
6297;34.747799808008644;0.00013208622344753043;0.46456888276234787;0.0;160.42517340685183;0.0;0.8582755310493915;0.14172446895060853;0.0;0.14172446895060853;0.8582755310493915;0.14172446895060853;0.0;0.0;0.0;0.0;0.0;0.0;0.8582755310493915;0.0;0.0;0.0;0.0;0.0;0.0;0.14172446895060853;0.0;0.0;0.8582755310493915;0.0;0.0;0.0;0.0;0.0;0.8582755310493915;0.14172446895060853;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
6298;45.56583079721799;0.0005426298373469977;4.948528539914511;0.0;464.38725393323836;133.57840541078767;0.0;1.0;0.0;1.0;0.0;0.8774507866476691;0.0;0.12254921335233093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
6299;24.5052563878053;0.0005577506733307384;0.8690985869873067;0.0;307.1103634022273;47.802018813986386;0.0;1.0;0.0;1.0;0.0;0.6444818298886368;0.0;0.3555181701113632;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3555181701113632;0.0;0.0;0.0;0.6444818298886368;0.0;1.0;0.0;1.0;0.0;0.3555181701113632;0.6444818298886368;1.0;0.0;0.0;0
6300;42.14049296450929;0.0004086125070670034;0.04;0.0;108.90005653602688;100.0;0.0;1.0;0.0;0.9718732332491599;0.028126766750840138;0.0;0.9718732332491599;0.0;0.0;0.0;0.0;0.0;0.028126766750840138;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028126766750840138;0.0;0.0;0.0;0.9718732332491599;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
6301;29.290819110139616;0.00022174932169624365;2.8991282294538068;0.0;186.43967441419696;434.9061601998619;0.6233242892832487;0.3766757107167513;0.0;0.0;1.0;0.0;0.0;0.3766757107167513;0.0;0.0;0.0;0.0;0.6233242892832487;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6233242892832487;0.3766757107167513;1.0;0.0;0.6233242892832487;0.3766757107167513;1.0;0.0;0.0;0
6302;28.03604917763189;0.000305997644124978;0.032371357368422046;2.4278518026316536;0.0;36.24217311842063;1.0;0.0;0.0;1.0;0.0;0.8092839342105512;0.0;0.0;0.0;0.0;0.0;0.19071606578944877;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19071606578944877;0.8092839342105512;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.19071606578944877;0.8092839342105512;1.0;0.0;1.0;0.0;0.0;0
6303;35.21502752919677;0.0005135839030690205;0.19153170982746834;0.0;0.0;90.02155130723219;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4282635527538259;0.5717364472461741;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4282635527538259;0.0;0.0;0.0;0.5717364472461741;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
6304;33.08180464686255;0.00026959007863974543;4.263107077577089;0.0;0.0;1.6081984272050913;0.6081984272050913;0.3918015727949087;0.0;0.0;1.0;0.0;0.0;0.6081984272050913;0.0;0.0;0.0;0.0;0.3918015727949087;0.0;0.0;0.0;0.0;0.0;0.0;0.3918015727949087;0.0;0.0;0.0;0.0;0.0;0.0;0.6081984272050913;0.0;1.0;0.0;1.0;0.0;0.3918015727949087;0.6081984272050913;1.0;0.0;0.0;0
6305;57.981632967123446;0.0007176345461601618;2.8765244298420143;0.7100708206043909;72.8992917939561;4.260424923626346;0.0;1.0;0.0;0.7100708206043909;0.28992917939560914;0.0;0.0;0.0;0.0;0.0;0.0;0.7100708206043909;0.0;0.0;0.0;0.28992917939560914;0.0;0.0;0.0;0.0;0.0;0.7100708206043909;0.0;0.0;0.0;0.0;0.28992917939560914;0.0;1.0;0.0;0.28992917939560914;0.7100708206043909;0.7100708206043909;0.28992917939560914;0.7100708206043909;0.0;0.28992917939560914;0
6306;27.622828036244382;0.0012992242964837252;0.0;0.0;178.26916046221592;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.13458023110796336;0.8654197688920366;1.0;0.0;0.0;0
6307;32.94849819002596;0.000644110072711283;1.1793325289004253;0.0;120.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.6793325289004252;0.32066747109957483;1.0;0.0;1.0;0.0;0.32066747109957483;0.6793325289004252;0.0;0
6308;23.925768584368278;0.0011273558009630264;0.05651737360169334;0.0;161.771882897839;0.0;0.3425295369799596;0.6574704630200404;0.0;0.3425295369799596;0.6574704630200404;0.0;0.0;0.3425295369799596;0.0;0.0;0.0;0.6574704630200404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6574704630200404;0.0;0.0;0.0;0.0;0.3425295369799596;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
6309;30.430144278659842;0.0001041240122938165;1.4306030904701386;0.0;212.8934386886596;140.35532806556702;0.0;1.0;0.0;0.6446719344329787;0.35532806556702135;0.0;0.0;0.6446719344329787;0.35532806556702135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.6446719344329787;0.35532806556702135;1.0;0.0;0.0;0
6310;26.99605293903764;6.491190137449721e-05;2.8554639782073603;0.0;400.0;0.0;0.8771706690880711;0.12282933091192894;0.0;1.0;0.0;0.0;0.8771706690880711;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12282933091192894;0.0;0.0;0.0;0.0;0.0;0.0;0.8771706690880711;0.0;0.0;0.0;0.12282933091192894;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.8771706690880711;0.0;0.12282933091192894;0
6311;31.366731859863183;0.0003162997399152811;0.1840968140480074;0.0;217.12334200282396;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.7753315994352071;0.0;0.0;0.0;0.0;0.22466840056479287;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.7753315994352071;0.22466840056479287;1.0;0.0;0.0;0
6312;23.081675754358297;3.2882486368462555e-05;0.8529189385895741;0.0;160.0;0.0;0.8627747485472345;0.13722525145276554;0.0;0.8627747485472345;0.13722525145276554;0.0;0.0;0.13722525145276554;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8627747485472345;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.8627747485472345;0.13722525145276554;0.13722525145276554;0.0;0.8627747485472345;0
6313;42.6916480221144;0.00010306769813609392;0.24358130459867966;0.0;128.3761246360088;1.0;0.0;1.0;0.0;0.8376124636008803;0.16238753639911974;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16238753639911974;0.8376124636008803;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
6314;32.206397747037244;0.00043437931091122383;0.019154616422975418;5.233815343080983;0.0;193.87052274464787;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8467630686161967;0.0;0.0;0.0;0.0;0.15323693138380334;0.0;0.0;0.0;0.0;0.8467630686161967;0.0;0.0;0.0;0.0;0.15323693138380334;0.0;1.0;0.0;0.0;1.0;0.8467630686161967;0.15323693138380334;1.0;0.0;0.0;0
6315;45.095449083862704;0.0011753495749547303;0.0;0.5859140428312745;86.54645277096294;0.0;0.41408595716872554;0.5859140428312745;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.41408595716872554;0.5859140428312745;0.41408595716872554;0.5859140428312745;1.0;0.0;1.0;0.0;0.0;0
6316;22.378491644600917;0.00011302290647435289;0.26286260791264693;0.0;360.0;0.9453435971152935;0.15755726618588217;0.8424427338141178;0.0;1.0;0.0;0.15755726618588217;0.0;0.8424427338141178;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.8424427338141178;0.15755726618588217;1.0;0.0;0.0;0
6317;38.27153965405626;8.736315885991404e-05;0.3548287573446004;1.6772601175136068;215.156433584165;483.86300587568036;0.0;1.0;0.0;0.8386300587568034;0.1613699412431966;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1613699412431966;0.0;0.0;0.0;0.0;0.0;0.0;0.8386300587568034;0.0;0.8386300587568034;0.1613699412431966;0.1613699412431966;0.8386300587568034;0.8386300587568034;0.1613699412431966;1.0;0.0;0.0;0
6318;22.455620879920705;0.00024625186468087433;0.828944182295547;0.0;120.0;0.6281395267294501;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.37186047327054994;0.0;0.0;0.0;0.0;0.0;0.6281395267294501;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.37186047327054994;0.6281395267294501;1.0;0.0;0.0;0
6319;37.23549860252851;0.0008636289586592624;2.8714168683811345;0.2481873253160637;699.8549860252851;22.33685927844573;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2481873253160637;0.0;0.7518126746839363;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.7518126746839363;0.2481873253160637;0.2481873253160637;0.7518126746839363;1.0;0.0;0.0;0
6320;42.06287758565186;0.00023285662868229967;9.109582082672704;0.0;176.4190201963893;0.41902019638931565;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10475504909732891;0.0;0.0;0.0;0.0;0.0;0.0;0.8952449509026711;0.0;0.0;0.10475504909732891;0.8952449509026711;0.0;0.0;0.0;0.0;0.0;0.10475504909732891;0.8952449509026711;1.0;0.0;0.10475504909732891;0.8952449509026711;1.0;0.0;0.0;0
6321;41.42498452564308;7.866571102468803e-05;0.6053026119274261;0.0;129.5787895522903;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.02340058042831683;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9765994195716832;0.0;0.0;0.0;0.0;0.0;0.0;0.02340058042831683;0.0;0.0;0.0;0.9765994195716832;0.0;0.9765994195716832;0.02340058042831683;1.0;0.0;0.02340058042831683;0.9765994195716832;1.0;0.0;0.0;0
6322;23.744410223044213;9.071958066802615e-05;3.0360255576105346;4.684718215646289;206.24629095419505;370.89428574909243;0.2192136307256184;0.7807863692743816;0.0;0.0;1.0;0.7807863692743816;0.0;0.0;0.0;0.0;0.0;0.0;0.2192136307256184;0.0;0.0;0.0;0.0;0.0;0.0;0.2192136307256184;0.0;0.0;0.0;0.0;0.0;0.0;0.7807863692743816;0.0;0.2192136307256184;0.7807863692743816;0.2192136307256184;0.7807863692743816;0.2192136307256184;0.7807863692743816;1.0;0.0;0.0;0
6323;39.251283974971656;0.0007656456847658;0.8175010785705288;0.0;235.62002588569268;0.0;0.6350021571410577;0.3649978428589423;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.3649978428589423;0.0;0.0;0.0;0.0;0.6350021571410577;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.3649978428589423;0.6350021571410577;0.3649978428589423;0.0;0.6350021571410577;0
6324;31.678200776321457;0.00015;1.8410036964230854;0.8182238650769268;100.0;7.362627238153756;0.1817761349230732;0.8182238650769268;0.0;1.0;0.0;0.8182238650769268;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1817761349230732;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1817761349230732;0.0;0.0;0.8182238650769268;0.0;0.8182238650769268;0.1817761349230732;0.1817761349230732;0.8182238650769268;0.0;1.0;1.0;0.0;0.0;0
6325;38.050021668254594;0.0003101512459246392;0.8622524376786419;0.0;160.0;0.6440043336509189;0.6779978331745405;0.32200216682545946;0.0;0.0;1.0;0.0;0.0;0.32200216682545946;0.0;0.0;0.0;0.0;0.6779978331745405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6779978331745405;0.0;0.0;0.0;0.32200216682545946;0.0;1.0;0.0;1.0;0.0;0.32200216682545946;0.6779978331745405;1.0;0.0;0.0;0
6326;23.660767879564872;3.2122714166752146e-05;0.34650890744690965;2.8102698456758466;39.94364684412235;0.7025674614189616;0.0;1.0;0.0;0.29743253858103835;0.7025674614189616;0.0;0.0;0.0;0.0;0.0;0.0;0.7025674614189616;0.0;0.0;0.0;0.29743253858103835;0.0;0.0;0.0;0.0;0.0;0.7025674614189616;0.0;0.0;0.0;0.0;0.29743253858103835;0.0;1.0;0.0;0.29743253858103835;0.7025674614189616;1.0;0.0;0.7025674614189616;0.0;0.29743253858103835;0
6327;35.2000103011902;0.00015031446803799543;1.0392439916727942;0.21589014305099719;26.812604213219515;0.10794507152549859;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10794507152549859;0.0;0.0;0.0;0.8920549284745014;0.0;0.0;0.0;0.0;0.0;0.10794507152549859;0.0;0.0;0.0;0.0;0.8920549284745014;0.0;1.0;0.0;0.8920549284745014;0.10794507152549859;1.0;0.0;0.10794507152549859;0.0;0.8920549284745014;0
6328;50.260051550889195;0.00019079840976148974;1.3400471224213693;0.0;120.0;1.438227061859262;0.0;1.0;0.0;0.10955676546481552;0.8904432345351845;0.0;0.0;0.0;0.0;0.0;0.10955676546481552;0.8904432345351845;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8904432345351845;0.0;0.0;0.0;0.0;0.10955676546481552;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
6329;23.439072799470694;0.0003033153538054579;0.40086488947720067;0.9512582395765541;280.0;78.78145598941386;0.0;1.0;0.0;0.04874176042344591;0.9512582395765541;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.04874176042344591;0.9512582395765541;0.0;1.0;1.0;0.0;0.0;0
6330;32.021885834289094;0.0007976427071386331;0.29836824551315366;0.0;120.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.3981141657109065;0.0;0.6018858342890935;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.6018858342890935;0.3981141657109065;1.0;0.0;0.3981141657109065;0.6018858342890935;1.0;0.0;0.0;0
6331;22.60604753427075;5e-05;0.8289385795939223;0.0;258.504381023772;0.0;0.8130476279714998;0.18695237202850024;0.0;0.18695237202850024;0.8130476279714998;0.0;0.0;0.0;0.0;0.18695237202850024;0.8130476279714998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8130476279714998;0.0;0.18695237202850024;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.8130476279714998;0.18695237202850024;0.8130476279714998;0.0;0.18695237202850024;0
6332;47.779882134883366;0.00010720354563766531;1.3306979682422215;0.0;142.33860406351556;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.5322791872968886;0.0;0.0;0.0;0.4677208127031114;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4677208127031114;0.0;0.0;0.0;0.0;0.5322791872968886;0.0;0.4677208127031114;0.5322791872968886;1.0;0.0;0.4677208127031114;0.5322791872968886;1.0;0.0;0.0;0
6333;58.45519395414102;0.000415844590538631;0.0;0.0;0.0;7.128764409233673;0.4059362992305272;0.5940637007694728;0.0;0.5940637007694728;0.4059362992305272;0.0;0.0;0.0;0.0;0.0;0.5940637007694728;0.4059362992305272;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4059362992305272;0.0;0.0;0.0;0.0;0.0;0.5940637007694728;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
6334;42.67570195923656;0.00014947425957001427;0.475932137066733;0.2831513286266707;251.32605314506682;106.52340084081318;0.7168486713733293;0.2831513286266707;0.0;0.7168486713733293;0.2831513286266707;0.0;0.7168486713733293;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2831513286266707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.7168486713733293;0.2831513286266707;0.0;1.0;1.0;0.0;0.0;0
6335;49.17899849300521;0.00022181706409928298;3.382194036005815;0.0;0.0;350.10259580585614;0.1025958058561186;0.8974041941438814;0.0;1.0;0.0;0.0;0.0;0.1025958058561186;0.0;0.8974041941438814;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.1025958058561186;0.8974041941438814;1.0;0.0;0.0;0
6336;51.31177012469082;0.0006608620984288726;0.0;0.0;0.0;0.0;0.7490555920148575;0.2509444079851425;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7490555920148575;0.2509444079851425;1.0;0.0;0.7490555920148575;0.2509444079851425;1.0;0.0;0.0;0
6337;54.771218049096866;0.00017210327356973593;0.0;0.0;0.0;2.9503418326240443;0.754138180614663;0.24586181938533702;0.0;0.24586181938533702;0.754138180614663;0.0;0.0;0.0;0.0;0.0;0.24586181938533702;0.754138180614663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.754138180614663;0.0;0.0;0.0;0.0;0.0;0.24586181938533702;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0
6338;30.163368700994205;8.011409018176989e-05;0.4694565513205955;0.0;252.8030424048472;3.412930220600588;0.0;1.0;0.0;0.7992393987882007;0.20076060121179928;0.0;0.0;0.0;0.0;0.7992393987882007;0.20076060121179928;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.20076060121179928;0.7992393987882007;0.20076060121179928;0.0;0.7992393987882007;0
6339;24.289681315090686;0.0007706106177188163;2.2189042129505046;0.4463404497425689;11.073191005148622;18.678042698455414;0.5536595502574311;0.4463404497425689;0.0;0.4463404497425689;0.5536595502574311;0.0;0.0;0.4463404497425689;0.0;0.0;0.0;0.0;0.0;0.0;0.5536595502574311;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5536595502574311;0.0;0.0;0.0;0.4463404497425689;0.0;1.0;0.0;0.5536595502574311;0.4463404497425689;0.4463404497425689;0.5536595502574311;1.0;0.0;0.0;0
